# Intensity Error [-0.5K,K,0] DeltaE [0,0,L] [H,0,0]
#  shape: 67x80x1x1
5.126811e-03 3.842712e-04 -2.299984e-02 6.750000e-01 0.000000e+00 5.000000e-01
5.395356e-03 3.914209e-04 -2.299984e-02 7.250000e-01 0.000000e+00 5.000000e-01
4.008641e-03 3.363984e-04 -2.299984e-02 7.750000e-01 0.000000e+00 5.000000e-01
5.184938e-03 3.822394e-04 -2.299984e-02 8.250000e-01 0.000000e+00 5.000000e-01
3.646520e-03 3.173894e-04 -2.299984e-02 8.750000e-01 0.000000e+00 5.000000e-01
3.421027e-03 3.072177e-04 -2.299984e-02 9.250000e-01 0.000000e+00 5.000000e-01
3.407303e-03 3.059855e-04 -2.299984e-02 9.750000e-01 0.000000e+00 5.000000e-01
3.349105e-03 2.983625e-04 -2.299984e-02 1.025000e+00 0.000000e+00 5.000000e-01
2.081977e-03 2.357379e-04 -2.299984e-02 1.075000e+00 0.000000e+00 5.000000e-01
2.204816e-03 2.465064e-04 -2.299984e-02 1.125000e+00 0.000000e+00 5.000000e-01
1.494408e-03 2.033635e-04 -2.299984e-02 1.175000e+00 0.000000e+00 5.000000e-01
8.834083e-04 1.561663e-04 -2.299984e-02 1.225000e+00 0.000000e+00 5.000000e-01
1.400602e-03 1.980753e-04 -2.299984e-02 1.275000e+00 0.000000e+00 5.000000e-01
1.523366e-03 2.073043e-04 -2.299984e-02 1.325000e+00 0.000000e+00 5.000000e-01
1.566861e-03 2.093812e-04 -2.299984e-02 1.375000e+00 0.000000e+00 5.000000e-01
8.753933e-04 1.547494e-04 -2.299984e-02 1.425000e+00 0.000000e+00 5.000000e-01
8.761653e-04 1.548860e-04 -2.299984e-02 1.475000e+00 0.000000e+00 5.000000e-01
8.957839e-04 1.583541e-04 -2.299984e-02 1.525000e+00 0.000000e+00 5.000000e-01
6.800947e-04 1.388240e-04 -2.299984e-02 1.575000e+00 0.000000e+00 5.000000e-01
3.951721e-04 1.056146e-04 -2.299984e-02 1.625000e+00 0.000000e+00 5.000000e-01
1.085130e-03 1.760318e-04 -2.299984e-02 1.675000e+00 0.000000e+00 5.000000e-01
4.070010e-04 1.087758e-04 -2.299984e-02 1.725000e+00 0.000000e+00 5.000000e-01
5.893860e-04 1.317912e-04 -2.299984e-02 1.775000e+00 0.000000e+00 5.000000e-01
5.220435e-04 1.230471e-04 -2.299984e-02 1.825000e+00 0.000000e+00 5.000000e-01
2.884988e-04 9.123153e-05 -2.299984e-02 1.875000e+00 0.000000e+00 5.000000e-01
1.711889e-04 6.988768e-05 -2.299984e-02 1.925000e+00 0.000000e+00 5.000000e-01
6.615133e-04 1.350312e-04 -2.299984e-02 1.975000e+00 0.000000e+00 5.000000e-01
1.657078e-03 2.104501e-04 -2.299984e-02 2.025000e+00 0.000000e+00 5.000000e-01
1.971643e-03 2.232453e-04 -2.299984e-02 2.075000e+00 0.000000e+00 5.000000e-01
2.181096e-03 2.325066e-04 -2.299984e-02 2.125000e+00 0.000000e+00 5.000000e-01
1.538004e-03 1.953274e-04 -2.299984e-02 2.175000e+00 0.000000e+00 5.000000e-01
5.975475e-04 1.219743e-04 -2.299984e-02 2.225000e+00 0.000000e+00 5.000000e-01
4.959866e-04 1.109067e-04 -2.299984e-02 2.275000e+00 0.000000e+00 5.000000e-01
3.816134e-04 9.540379e-05 -2.299984e-02 2.325000e+00 0.000000e+00 5.000000e-01
2.712406e-04 7.830082e-05 -2.299984e-02 2.375000e+00 0.000000e+00 5.000000e-01
8.832560e-05 4.416281e-05 -2.299984e-02 2.425000e+00 0.000000e+00 5.000000e-01
4.752044e-04 1.013142e-04 -2.299984e-02 2.475000e+00 0.000000e+00 5.000000e-01
2.190911e-04 6.928336e-05 -2.299984e-02 2.525000e+00 0.000000e+00 5.000000e-01
3.896527e-04 9.184250e-05 -2.299984e-02 2.575000e+00 0.000000e+00 5.000000e-01
2.537266e-04 7.324503e-05 -2.299984e-02 2.625000e+00 0.000000e+00 5.000000e-01
3.807527e-04 8.974488e-05 -2.299984e-02 2.675000e+00 0.000000e+00 5.000000e-01
2.974555e-04 7.949887e-05 -2.299984e-02 2.725000e+00 0.000000e+00 5.000000e-01
2.503400e-04 7.226734e-05 -2.299984e-02 2.775000e+00 0.000000e+00 5.000000e-01
2.082225e-04 6.584626e-05 -2.299984e-02 2.825000e+00 0.000000e+00 5.000000e-01
4.156446e-04 9.294156e-05 -2.299984e-02 2.875000e+00 0.000000e+00 5.000000e-01
2.046863e-04 6.472798e-05 -2.299984e-02 2.925000e+00 0.000000e+00 5.000000e-01
1.214972e-04 4.960106e-05 -2.299984e-02 2.975000e+00 0.000000e+00 5.000000e-01
4.022324e-04 8.994253e-05 -2.299984e-02 3.025000e+00 0.000000e+00 5.000000e-01
4.339401e-04 9.251754e-05 -2.299984e-02 3.075000e+00 0.000000e+00 5.000000e-01
1.950706e-04 6.168723e-05 -2.299984e-02 3.125000e+00 0.000000e+00 5.000000e-01
2.281910e-04 6.587354e-05 -2.299984e-02 3.175000e+00 0.000000e+00 5.000000e-01
2.982199e-04 7.455541e-05 -2.299984e-02 3.225000e+00 0.000000e+00 5.000000e-01
4.027837e-04 8.587533e-05 -2.299984e-02 3.275000e+00 0.000000e+00 5.000000e-01
4.666051e-04 9.150985e-05 -2.299984e-02 3.325000e+00 0.000000e+00 5.000000e-01
2.833742e-04 7.084402e-05 -2.299984e-02 3.375000e+00 0.000000e+00 5.000000e-01
2.412590e-04 6.448010e-05 -2.299984e-02 3.425000e+00 0.000000e+00 5.000000e-01
3.026305e-04 7.133188e-05 -2.299984e-02 3.475000e+00 0.000000e+00 5.000000e-01
3.295263e-04 7.368585e-05 -2.299984e-02 3.525000e+00 0.000000e+00 5.000000e-01
3.829816e-04 7.817658e-05 -2.299984e-02 3.575000e+00 0.000000e+00 5.000000e-01
4.964400e-04 8.776094e-05 -2.299984e-02 3.625000e+00 0.000000e+00 5.000000e-01
3.286317e-04 7.006637e-05 -2.299984e-02 3.675000e+00 0.000000e+00 5.000000e-01
6.255340e-04 9.430470e-05 -2.299984e-02 3.725000e+00 0.000000e+00 5.000000e-01
4.871187e-04 8.118915e-05 -2.299984e-02 3.775000e+00 0.000000e+00 5.000000e-01
7.432394e-04 9.759509e-05 -2.299984e-02 3.825000e+00 0.000000e+00 5.000000e-01
5.109705e-04 7.884614e-05 -2.299984e-02 3.875000e+00 0.000000e+00 5.000000e-01
7.098744e-04 9.015815e-05 -2.299984e-02 3.925000e+00 0.000000e+00 5.000000e-01
4.738248e-04 7.143581e-05 -2.299984e-02 3.975000e+00 0.000000e+00 5.000000e-01
3.190658e-01 3.365872e-03 -2.999827e-03 2.500000e-02 0.000000e+00 5.000000e-01
1.755857e-01 2.512990e-03 -2.999827e-03 7.500000e-02 0.000000e+00 5.000000e-01
4.388303e-02 1.253291e-03 -2.999827e-03 1.250000e-01 0.000000e+00 5.000000e-01
1.679380e-02 7.633553e-04 -2.999827e-03 1.750000e-01 0.000000e+00 5.000000e-01
1.368322e-02 6.841618e-04 -2.999827e-03 2.250000e-01 0.000000e+00 5.000000e-01
9.254186e-03 5.570372e-04 -2.999827e-03 2.750000e-01 0.000000e+00 5.000000e-01
8.559864e-03 5.268238e-04 -2.999827e-03 3.250000e-01 0.000000e+00 5.000000e-01
9.197242e-03 5.419535e-04 -2.999827e-03 3.750000e-01 0.000000e+00 5.000000e-01
6.138950e-03 4.362770e-04 -2.999827e-03 4.250000e-01 0.000000e+00 5.000000e-01
5.984945e-03 4.210998e-04 -2.999827e-03 4.750000e-01 0.000000e+00 5.000000e-01
6.105841e-03 4.173872e-04 -2.999827e-03 5.250000e-01 0.000000e+00 5.000000e-01
6.671658e-03 4.399168e-04 -2.999827e-03 5.750000e-01 0.000000e+00 5.000000e-01
6.266662e-03 4.244326e-04 -2.999827e-03 6.250000e-01 0.000000e+00 5.000000e-01
7.125798e-03 4.453631e-04 -2.999827e-03 6.750000e-01 0.000000e+00 5.000000e-01
5.608192e-03 3.945916e-04 -2.999827e-03 7.250000e-01 0.000000e+00 5.000000e-01
3.989528e-03 3.324612e-04 -2.999827e-03 7.750000e-01 0.000000e+00 5.000000e-01
5.255378e-03 3.832884e-04 -2.999827e-03 8.250000e-01 0.000000e+00 5.000000e-01
3.152492e-03 2.952584e-04 -2.999827e-03 8.750000e-01 0.000000e+00 5.000000e-01
4.254999e-03 3.428782e-04 -2.999827e-03 9.250000e-01 0.000000e+00 5.000000e-01
3.146901e-03 2.947348e-04 -2.999827e-03 9.750000e-01 0.000000e+00 5.000000e-01
2.520674e-03 2.599880e-04 -2.999827e-03 1.025000e+00 0.000000e+00 5.000000e-01
3.181303e-03 2.904124e-04 -2.999827e-03 1.075000e+00 0.000000e+00 5.000000e-01
2.522423e-03 2.601686e-04 -2.999827e-03 1.125000e+00 0.000000e+00 5.000000e-01
1.527274e-03 2.040910e-04 -2.999827e-03 1.175000e+00 0.000000e+00 5.000000e-01
2.183603e-03 2.411391e-04 -2.999827e-03 1.225000e+00 0.000000e+00 5.000000e-01
1.868547e-03 2.233345e-04 -2.999827e-03 1.275000e+00 0.000000e+00 5.000000e-01
1.238029e-03 1.825378e-04 -2.999827e-03 1.325000e+00 0.000000e+00 5.000000e-01
1.753861e-03 2.192330e-04 -2.999827e-03 1.375000e+00 0.000000e+00 5.000000e-01
9.318264e-04 1.598074e-04 -2.999827e-03 1.425000e+00 0.000000e+00 5.000000e-01
9.556917e-04 1.639004e-04 -2.999827e-03 1.475000e+00 0.000000e+00 5.000000e-01
2.872274e-04 9.082954e-05 -2.999827e-03 1.525000e+00 0.000000e+00 5.000000e-01
8.272976e-04 1.563447e-04 -2.999827e-03 1.575000e+00 0.000000e+00 5.000000e-01
6.502839e-04 1.386416e-04 -2.999827e-03 1.625000e+00 0.000000e+00 5.000000e-01
8.242859e-04 1.557759e-04 -2.999827e-03 1.675000e+00 0.000000e+00 5.000000e-01
1.062978e-03 1.771632e-04 -2.999827e-03 1.725000e+00 0.000000e+00 5.000000e-01
2.365857e-04 8.364572e-05 -2.999827e-03 1.775000e+00 0.000000e+00 5.000000e-01
5.840575e-05 4.129910e-05 -2.999827e-03 1.825000e+00 0.000000e+00 5.000000e-01
4.594306e-04 1.148580e-04 -2.999827e-03 1.875000e+00 0.000000e+00 5.000000e-01
4.594542e-04 1.148640e-04 -2.999827e-03 1.925000e+00 0.000000e+00 5.000000e-01
9.161967e-04 1.619627e-04 -2.999827e-03 1.975000e+00 0.000000e+00 5.000000e-01
1.026808e-03 1.711351e-04 -2.999827e-03 2.025000e+00 0.000000e+00 5.000000e-01
2.576882e-03 2.686594e-04 -2.999827e-03 2.075000e+00 0.000000e+00 5.000000e-01
1.754248e-03 2.192818e-04 -2.999827e-03 2.125000e+00 0.000000e+00 5.000000e-01
1.102642e-03 1.701419e-04 -2.999827e-03 2.175000e+00 0.000000e+00 5.000000e-01
5.377247e-04 1.146435e-04 -2.999827e-03 2.225000e+00 0.000000e+00 5.000000e-01
2.702424e-04 7.801227e-05 -2.999827e-03 2.275000e+00 0.000000e+00 5.000000e-01
6.507504e-04 1.188105e-04 -2.999827e-03 2.325000e+00 0.000000e+00 5.000000e-01
4.248009e-04 9.498861e-05 -2.999827e-03 2.375000e+00 0.000000e+00 5.000000e-01
4.624828e-04 9.860219e-05 -2.999827e-03 2.425000e+00 0.000000e+00 5.000000e-01
1.268722e-04 5.179546e-05 -2.999827e-03 2.475000e+00 0.000000e+00 5.000000e-01
2.977109e-04 7.956692e-05 -2.999827e-03 2.525000e+00 0.000000e+00 5.000000e-01
3.340192e-04 8.350549e-05 -2.999827e-03 2.575000e+00 0.000000e+00 5.000000e-01
3.782342e-04 8.915152e-05 -2.999827e-03 2.625000e+00 0.000000e+00 5.000000e-01
3.021993e-04 8.076705e-05 -2.999827e-03 2.675000e+00 0.000000e+00 5.000000e-01
4.799025e-04 1.023160e-04 -2.999827e-03 2.725000e+00 0.000000e+00 5.000000e-01
1.287540e-04 5.256372e-05 -2.999827e-03 2.775000e+00 0.000000e+00 5.000000e-01
4.236206e-05 2.995450e-05 -2.999827e-03 2.825000e+00 0.000000e+00 5.000000e-01
1.662285e-04 5.877074e-05 -2.999827e-03 2.875000e+00 0.000000e+00 5.000000e-01
2.907245e-04 7.770054e-05 -2.999827e-03 2.925000e+00 0.000000e+00 5.000000e-01
2.435641e-04 7.031125e-05 -2.999827e-03 2.975000e+00 0.000000e+00 5.000000e-01
1.610329e-04 5.693421e-05 -2.999827e-03 3.025000e+00 0.000000e+00 5.000000e-01
1.571230e-04 5.555138e-05 -2.999827e-03 3.075000e+00 0.000000e+00 5.000000e-01
2.320753e-04 6.699471e-05 -2.999827e-03 3.125000e+00 0.000000e+00 5.000000e-01
4.182277e-04 8.916695e-05 -2.999827e-03 3.175000e+00 0.000000e+00 5.000000e-01
4.860879e-04 9.533069e-05 -2.999827e-03 3.225000e+00 0.000000e+00 5.000000e-01
3.280653e-04 7.732694e-05 -2.999827e-03 3.275000e+00 0.000000e+00 5.000000e-01
3.617496e-04 8.089010e-05 -2.999827e-03 3.325000e+00 0.000000e+00 5.000000e-01
2.471457e-04 6.605287e-05 -2.999827e-03 3.375000e+00 0.000000e+00 5.000000e-01
3.090813e-04 7.285211e-05 -2.999827e-03 3.425000e+00 0.000000e+00 5.000000e-01
4.378300e-04 8.586605e-05 -2.999827e-03 3.475000e+00 0.000000e+00 5.000000e-01
4.260094e-04 8.354993e-05 -2.999827e-03 3.525000e+00 0.000000e+00 5.000000e-01
4.140036e-04 8.119389e-05 -2.999827e-03 3.575000e+00 0.000000e+00 5.000000e-01
4.326604e-04 8.176670e-05 -2.999827e-03 3.625000e+00 0.000000e+00 5.000000e-01
3.284415e-04 7.002610e-05 -2.999827e-03 3.675000e+00 0.000000e+00 5.000000e-01
2.292760e-04 5.731975e-05 -2.999827e-03 3.725000e+00 0.000000e+00 5.000000e-01
6.803819e-04 9.622600e-05 -2.999827e-03 3.775000e+00 0.000000e+00 5.000000e-01
5.343653e-04 8.245669e-05 -2.999827e-03 3.825000e+00 0.000000e+00 5.000000e-01
5.950803e-04 8.415949e-05 -2.999827e-03 3.875000e+00 0.000000e+00 5.000000e-01
6.531748e-04 8.576956e-05 -2.999827e-03 3.925000e+00 0.000000e+00 5.000000e-01
1.030584e-03 1.051885e-04 -2.999827e-03 3.975000e+00 0.000000e+00 5.000000e-01
3.121682e-01 3.310841e-03 1.700018e-02 2.500000e-02 0.000000e+00 5.000000e-01
1.715029e-01 2.466203e-03 1.700018e-02 7.500000e-02 0.000000e+00 5.000000e-01
4.093627e-02 1.191702e-03 1.700018e-02 1.250000e-01 0.000000e+00 5.000000e-01
1.718010e-02 7.607485e-04 1.700018e-02 1.750000e-01 0.000000e+00 5.000000e-01
1.305865e-02 6.595624e-04 1.700018e-02 2.250000e-01 0.000000e+00 5.000000e-01
1.008165e-02 5.725996e-04 1.700018e-02 2.750000e-01 0.000000e+00 5.000000e-01
9.580570e-03 5.531352e-04 1.700018e-02 3.250000e-01 0.000000e+00 5.000000e-01
8.417664e-03 5.161208e-04 1.700018e-02 3.750000e-01 0.000000e+00 5.000000e-01
6.831167e-03 4.605578e-04 1.700018e-02 4.250000e-01 0.000000e+00 5.000000e-01
6.415408e-03 4.385488e-04 1.700018e-02 4.750000e-01 0.000000e+00 5.000000e-01
5.644173e-03 4.073337e-04 1.700018e-02 5.250000e-01 0.000000e+00 5.000000e-01
5.698261e-03 4.133959e-04 1.700018e-02 5.750000e-01 0.000000e+00 5.000000e-01
6.947419e-03 4.522391e-04 1.700018e-02 6.250000e-01 0.000000e+00 5.000000e-01
5.109394e-03 3.808323e-04 1.700018e-02 6.750000e-01 0.000000e+00 5.000000e-01
5.108836e-03 3.786927e-04 1.700018e-02 7.250000e-01 0.000000e+00 5.000000e-01
4.512159e-03 3.545094e-04 1.700018e-02 7.750000e-01 0.000000e+00 5.000000e-01
4.714709e-03 3.637483e-04 1.700018e-02 8.250000e-01 0.000000e+00 5.000000e-01
2.985496e-03 2.872801e-04 1.700018e-02 8.750000e-01 0.000000e+00 5.000000e-01
3.364197e-03 3.045805e-04 1.700018e-02 9.250000e-01 0.000000e+00 5.000000e-01
3.307558e-03 3.019380e-04 1.700018e-02 9.750000e-01 0.000000e+00 5.000000e-01
2.932977e-03 2.796488e-04 1.700018e-02 1.025000e+00 0.000000e+00 5.000000e-01
2.121276e-03 2.371664e-04 1.700018e-02 1.075000e+00 0.000000e+00 5.000000e-01
2.285751e-03 2.493964e-04 1.700018e-02 1.125000e+00 0.000000e+00 5.000000e-01
1.479208e-03 2.012950e-04 1.700018e-02 1.175000e+00 0.000000e+00 5.000000e-01
1.192501e-03 1.797767e-04 1.700018e-02 1.225000e+00 0.000000e+00 5.000000e-01
1.434561e-03 1.989380e-04 1.700018e-02 1.275000e+00 0.000000e+00 5.000000e-01
1.395966e-03 1.974197e-04 1.700018e-02 1.325000e+00 0.000000e+00 5.000000e-01
1.680229e-03 2.169172e-04 1.700018e-02 1.375000e+00 0.000000e+00 5.000000e-01
7.119797e-04 1.396309e-04 1.700018e-02 1.425000e+00 0.000000e+00 5.000000e-01
9.859605e-04 1.643272e-04 1.700018e-02 1.475000e+00 0.000000e+00 5.000000e-01
8.939199e-04 1.580247e-04 1.700018e-02 1.525000e+00 0.000000e+00 5.000000e-01
8.070063e-04 1.525101e-04 1.700018e-02 1.575000e+00 0.000000e+00 5.000000e-01
2.886326e-04 9.127398e-05 1.700018e-02 1.625000e+00 0.000000e+00 5.000000e-01
1.223088e-03 1.887272e-04 1.700018e-02 1.675000e+00 0.000000e+00 5.000000e-01
5.898586e-04 1.318966e-04 1.700018e-02 1.725000e+00 0.000000e+00 5.000000e-01
2.947302e-04 9.320214e-05 1.700018e-02 1.775000e+00 0.000000e+00 5.000000e-01
5.220420e-04 1.230468e-04 1.700018e-02 1.825000e+00 0.000000e+00 5.000000e-01
3.457052e-04 9.979671e-05 1.700018e-02 1.875000e+00 0.000000e+00 5.000000e-01
1.721258e-04 7.027020e-05 1.700018e-02 1.925000e+00 0.000000e+00 5.000000e-01
7.991092e-04 1.510179e-04 1.700018e-02 1.975000e+00 0.000000e+00 5.000000e-01
1.496049e-03 2.035874e-04 1.700018e-02 2.025000e+00 0.000000e+00 5.000000e-01
2.348049e-03 2.475070e-04 1.700018e-02 2.075000e+00 0.000000e+00 5.000000e-01
2.172922e-03 2.343131e-04 1.700018e-02 2.125000e+00 0.000000e+00 5.000000e-01
1.546516e-03 1.964084e-04 1.700018e-02 2.175000e+00 0.000000e+00 5.000000e-01
4.473620e-04 1.054446e-04 1.700018e-02 2.225000e+00 0.000000e+00 5.000000e-01
4.876199e-04 1.090358e-04 1.700018e-02 2.275000e+00 0.000000e+00 5.000000e-01
4.172546e-04 9.834831e-05 1.700018e-02 2.325000e+00 0.000000e+00 5.000000e-01
3.516827e-04 8.792105e-05 1.700018e-02 2.375000e+00 0.000000e+00 5.000000e-01
1.699620e-04 6.009067e-05 1.700018e-02 2.425000e+00 0.000000e+00 5.000000e-01
5.115625e-04 1.044226e-04 1.700018e-02 2.475000e+00 0.000000e+00 5.000000e-01
2.164060e-04 6.843403e-05 1.700018e-02 2.525000e+00 0.000000e+00 5.000000e-01
4.733540e-04 1.009201e-04 1.700018e-02 2.575000e+00 0.000000e+00 5.000000e-01
2.967278e-04 7.930429e-05 1.700018e-02 2.625000e+00 0.000000e+00 5.000000e-01
2.120353e-04 6.705183e-05 1.700018e-02 2.675000e+00 0.000000e+00 5.000000e-01
2.135316e-04 6.752502e-05 1.700018e-02 2.725000e+00 0.000000e+00 5.000000e-01
2.111233e-04 6.676354e-05 1.700018e-02 2.775000e+00 0.000000e+00 5.000000e-01
2.124806e-04 6.719249e-05 1.700018e-02 2.825000e+00 0.000000e+00 5.000000e-01
2.086492e-04 6.598123e-05 1.700018e-02 2.875000e+00 0.000000e+00 5.000000e-01
3.289238e-04 8.223134e-05 1.700018e-02 2.925000e+00 0.000000e+00 5.000000e-01
1.633934e-04 5.776857e-05 1.700018e-02 2.975000e+00 0.000000e+00 5.000000e-01
3.225774e-04 8.064481e-05 1.700018e-02 3.025000e+00 0.000000e+00 5.000000e-01
2.359191e-04 6.810473e-05 1.700018e-02 3.075000e+00 0.000000e+00 5.000000e-01
2.337727e-04 6.748518e-05 1.700018e-02 3.125000e+00 0.000000e+00 5.000000e-01
3.039566e-04 7.598978e-05 1.700018e-02 3.175000e+00 0.000000e+00 5.000000e-01
2.978712e-04 7.446851e-05 1.700018e-02 3.225000e+00 0.000000e+00 5.000000e-01
2.929972e-04 7.325017e-05 1.700018e-02 3.275000e+00 0.000000e+00 5.000000e-01
5.039922e-04 9.524679e-05 1.700018e-02 3.325000e+00 0.000000e+00 5.000000e-01
2.125935e-04 6.137082e-05 1.700018e-02 3.375000e+00 0.000000e+00 5.000000e-01
2.060089e-04 5.947070e-05 1.700018e-02 3.425000e+00 0.000000e+00 5.000000e-01
3.709086e-04 7.907900e-05 1.700018e-02 3.475000e+00 0.000000e+00 5.000000e-01
3.948199e-04 8.059363e-05 1.700018e-02 3.525000e+00 0.000000e+00 5.000000e-01
3.516331e-04 7.496890e-05 1.700018e-02 3.575000e+00 0.000000e+00 5.000000e-01
4.027461e-04 7.898696e-05 1.700018e-02 3.625000e+00 0.000000e+00 5.000000e-01
3.289295e-04 7.013002e-05 1.700018e-02 3.675000e+00 0.000000e+00 5.000000e-01
4.275612e-04 7.806277e-05 1.700018e-02 3.725000e+00 0.000000e+00 5.000000e-01
5.156874e-04 8.365862e-05 1.700018e-02 3.775000e+00 0.000000e+00 5.000000e-01
5.879856e-04 8.669623e-05 1.700018e-02 3.825000e+00 0.000000e+00 5.000000e-01
4.576225e-04 7.423829e-05 1.700018e-02 3.875000e+00 0.000000e+00 5.000000e-01
6.583948e-04 8.645541e-05 1.700018e-02 3.925000e+00 0.000000e+00 5.000000e-01
6.020776e-04 8.046008e-05 1.700018e-02 3.975000e+00 0.000000e+00 5.000000e-01
3.291633e-01 3.274977e-03 3.700019e-02 2.500000e-02 0.000000e+00 5.000000e-01
1.727688e-01 2.396336e-03 3.700019e-02 7.500000e-02 0.000000e+00 5.000000e-01
4.211274e-02 1.161760e-03 3.700019e-02 1.250000e-01 0.000000e+00 5.000000e-01
1.581822e-02 7.102599e-04 3.700019e-02 1.750000e-01 0.000000e+00 5.000000e-01
1.208823e-02 6.201141e-04 3.700019e-02 2.250000e-01 0.000000e+00 5.000000e-01
1.132970e-02 5.987940e-04 3.700019e-02 2.750000e-01 0.000000e+00 5.000000e-01
8.118558e-03 5.054399e-04 3.700019e-02 3.250000e-01 0.000000e+00 5.000000e-01
7.473472e-03 4.844339e-04 3.700019e-02 3.750000e-01 0.000000e+00 5.000000e-01
6.871723e-03 4.612004e-04 3.700019e-02 4.250000e-01 0.000000e+00 5.000000e-01
7.168648e-03 4.666399e-04 3.700019e-02 4.750000e-01 0.000000e+00 5.000000e-01
6.445829e-03 4.469385e-04 3.700019e-02 5.250000e-01 0.000000e+00 5.000000e-01
5.699133e-03 4.201464e-04 3.700019e-02 5.750000e-01 0.000000e+00 5.000000e-01
6.328909e-03 4.367369e-04 3.700019e-02 6.250000e-01 0.000000e+00 5.000000e-01
5.522702e-03 4.049447e-04 3.700019e-02 6.750000e-01 0.000000e+00 5.000000e-01
5.551035e-03 4.048514e-04 3.700019e-02 7.250000e-01 0.000000e+00 5.000000e-01
3.672434e-03 3.297948e-04 3.700019e-02 7.750000e-01 0.000000e+00 5.000000e-01
5.281455e-03 3.893547e-04 3.700019e-02 8.250000e-01 0.000000e+00 5.000000e-01
4.387044e-03 3.512452e-04 3.700019e-02 8.750000e-01 0.000000e+00 5.000000e-01
4.016552e-03 3.347133e-04 3.700019e-02 9.250000e-01 0.000000e+00 5.000000e-01
2.956592e-03 2.844987e-04 3.700019e-02 9.750000e-01 0.000000e+00 5.000000e-01
3.385502e-03 3.040276e-04 3.700019e-02 1.025000e+00 0.000000e+00 5.000000e-01
1.804794e-03 2.255997e-04 3.700019e-02 1.075000e+00 0.000000e+00 5.000000e-01
2.521336e-03 2.687758e-04 3.700019e-02 1.125000e+00 0.000000e+00 5.000000e-01
2.204959e-03 2.496631e-04 3.700019e-02 1.175000e+00 0.000000e+00 5.000000e-01
1.129189e-03 1.785406e-04 3.700019e-02 1.225000e+00 0.000000e+00 5.000000e-01
1.753789e-03 2.227319e-04 3.700019e-02 1.275000e+00 0.000000e+00 5.000000e-01
1.522344e-03 2.071651e-04 3.700019e-02 1.325000e+00 0.000000e+00 5.000000e-01
1.107001e-03 1.750325e-04 3.700019e-02 1.375000e+00 0.000000e+00 5.000000e-01
1.165256e-03 1.798032e-04 3.700019e-02 1.425000e+00 0.000000e+00 5.000000e-01
1.011536e-03 1.685897e-04 3.700019e-02 1.475000e+00 0.000000e+00 5.000000e-01
9.044539e-04 1.598867e-04 3.700019e-02 1.525000e+00 0.000000e+00 5.000000e-01
7.181146e-04 1.408341e-04 3.700019e-02 1.575000e+00 0.000000e+00 5.000000e-01
6.022433e-04 1.283989e-04 3.700019e-02 1.625000e+00 0.000000e+00 5.000000e-01
7.112417e-04 1.394862e-04 3.700019e-02 1.675000e+00 0.000000e+00 5.000000e-01
7.215361e-04 1.415053e-04 3.700019e-02 1.725000e+00 0.000000e+00 5.000000e-01
6.183092e-04 1.318245e-04 3.700019e-02 1.775000e+00 0.000000e+00 5.000000e-01
5.582179e-04 1.248216e-04 3.700019e-02 1.825000e+00 0.000000e+00 5.000000e-01
3.269845e-04 9.439273e-05 3.700019e-02 1.875000e+00 0.000000e+00 5.000000e-01
5.286192e-04 1.182033e-04 3.700019e-02 1.925000e+00 0.000000e+00 5.000000e-01
6.140841e-04 1.253497e-04 3.700019e-02 1.975000e+00 0.000000e+00 5.000000e-01
1.753638e-03 2.096006e-04 3.700019e-02 2.025000e+00 0.000000e+00 5.000000e-01
1.934130e-03 2.189979e-04 3.700019e-02 2.075000e+00 0.000000e+00 5.000000e-01
1.535257e-03 1.949785e-04 3.700019e-02 2.125000e+00 0.000000e+00 5.000000e-01
1.288239e-03 1.786476e-04 3.700019e-02 2.175000e+00 0.000000e+00 5.000000e-01
5.465658e-04 1.165285e-04 3.700019e-02 2.225000e+00 0.000000e+00 5.000000e-01
2.462347e-04 7.786640e-05 3.700019e-02 2.275000e+00 0.000000e+00 5.000000e-01
3.409803e-04 9.113139e-05 3.700019e-02 2.325000e+00 0.000000e+00 5.000000e-01
3.428738e-04 9.163749e-05 3.700019e-02 2.375000e+00 0.000000e+00 5.000000e-01
1.943022e-04 6.869653e-05 3.700019e-02 2.425000e+00 0.000000e+00 5.000000e-01
4.688297e-04 1.048344e-04 3.700019e-02 2.475000e+00 0.000000e+00 5.000000e-01
3.643758e-04 9.109441e-05 3.700019e-02 2.525000e+00 0.000000e+00 5.000000e-01
4.389320e-04 9.814847e-05 3.700019e-02 2.575000e+00 0.000000e+00 5.000000e-01
2.999853e-04 8.017512e-05 3.700019e-02 2.625000e+00 0.000000e+00 5.000000e-01
2.942492e-04 7.864178e-05 3.700019e-02 2.675000e+00 0.000000e+00 5.000000e-01
4.577215e-04 9.758713e-05 3.700019e-02 2.725000e+00 0.000000e+00 5.000000e-01
4.512813e-04 9.621408e-05 3.700019e-02 2.775000e+00 0.000000e+00 5.000000e-01
2.409688e-04 6.956191e-05 3.700019e-02 2.825000e+00 0.000000e+00 5.000000e-01
4.444115e-04 9.474917e-05 3.700019e-02 2.875000e+00 0.000000e+00 5.000000e-01
8.019439e-05 4.009727e-05 3.700019e-02 2.925000e+00 0.000000e+00 5.000000e-01
2.839953e-04 7.590165e-05 3.700019e-02 2.975000e+00 0.000000e+00 5.000000e-01
